"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"NOME_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"292287";"Cupom Fiscal";"2010";"7";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"01.893.042/0001-61";"ARCO IRIS SUPERMERCADO ";"060434";"2010-07-21";;"11,54"
"292281";"Nota Fiscal";"2010";"7";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"05.914.650/0001-66";"CERON - CENTRAIS ELÉTRICAS DE RONDÔNIA S.A.";"4521633";"2010-07-09";;"41,50"
"292284";"Nota Fiscal";"2010";"7";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"11.662.549/0001-68";"AUTO POSTO MONTE SINAI";"000263";"2010-07-21";;"60,00"
"292288";"Nota Fiscal";"2010";"7";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09.392.042/0001-90";"HOTEL PORTO SEGURO";"0002686";"2010-07-22";;"131,00"
"292285";"Nota Fiscal";"2010";"7";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05.654.660/0001-00";"MADOKA - DELÍCIA DO ORIENTE";"0006792";"2010-07-21";;"17,25"
"292289";"Nota Fiscal";"2010";"7";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.604.591/0001-02";"POSTO MONTE CASTELO";"001692";"2010-07-29";;"60,00"
"292283";"Nota Fiscal";"2010";"7";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.778.630/0001-42";"RIMA - RIO MADEIRA AEROTÁXI LTDA";"002017";"2010-07-19";;"4350,00"
"292280";"Cupom Fiscal";"2010";"7";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.707.821/0001-13";"SOJA COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA";"068045";"2010-07-01";;"102,51"
"292282";"Cupom Fiscal";"2010";"7";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.707.821/0001-13";"SOJA COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA";"070790";"2010-07-16";;"105,01"
"292286";"Cupom Fiscal";"2010";"7";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.893.042/0001-61";"SOL NASCENTE COM. DE GÊNEROS ALIMENTÍCIOS LTDA";"021913";"2010-07-21";;"10,00"
"297715";"Fatura";"2010";"8";"ACIR GURGACZ";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"76.535.764/0323-47";"BRASIL TELECOM S.A.";"1008.000008637";"2010-08-14";;"417,92"
"292302";"Recibo";"2010";"8";"ACIR GURGACZ";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"004.***.***-63";"GILBERTO PISELO DO NASCIMENTO";"008";"2010-08-12";;"5000,00"
"292300";"Nota Fiscal";"2010";"8";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"05.914.650/0001-66";"CENTRAIS ELÉTRICAS DE RONDÔNIA S.A. - CERON";"452163-3";"2010-08-10";;"41,89"
"292305";"Nota Fiscal";"2010";"8";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"05.914.650/0001-66";"CENTRAIS ELÉTRICAS DE RONDÔNIA S.A. - CERON";"454206-1";"2010-08-18";;"176,25"
"292299";"Cupom Fiscal";"2010";"8";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"63.770.820/0001-82";"JEEDA SUPERMERCADO";"019945";"2010-08-05";;"17,58"
"292307";"Cupom Fiscal";"2010";"8";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"84.751.411/0001-09";"R JOSÉ DA SILVA & CIA LTDA";"091277";"2010-08-24";;"40,60"
"292303";"Nota Fiscal";"2010";"8";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"34.750.281/0001-11";"SUPERMERCADO SANCHEZ";"007684";"2010-08-13";;"10,00"
"292301";"Cupom Fiscal";"2010";"8";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"34.750.281/0001-11";"SUPERMERCADO SANCHEZ LTDA";"024599";"2010-08-11";;"5,82"
"292306";"Nota Fiscal";"2010";"8";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"48.538.805/0001-10";"HOTEL JP LTDA";"167945";"2010-08-20";;"262,20"
"292304";"Nota Fiscal";"2010";"8";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.778.630/0001-42";"RIMA - RIO MADEIRA AEROTÁXI LTDA";"002081";"2010-08-16";;"3750,00"
"297921";"Recibo";"2010";"9";"ACIR GURGACZ";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"004.***.***-63";"GILBERTO PISELO DO NASCIMENTO";;"2010-09-12";;"5000,00"
"310198";"Fatura";"2010";"9";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"76.535.764/0001-43";"BRASIL TELECOM S.A.";"96.301-1";"2010-09-14";;"572,29"
"310196";"Nota Fiscal";"2010";"9";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"05.914.650/0001-66";"CENTRAIS ELÉTRICAS DE RONDÔNIA - CERON";"452163-3";"2010-09-09";;"42,57"
"310199";"Nota Fiscal";"2010";"9";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"05.914.650/0001-66";"CENTRAIS ELÉTRICAS DE RONDÔNIA - CERON";"454206-1";"2010-09-18";;"183,79"
"310202";"Nota Fiscal";"2010";"9";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"07.170.542/0001-51";"INK JET";"15879";"2010-09-22";;"313,35"
"310197";"Cupom Fiscal";"2010";"9";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"04.082.624/0008-22";"IRMÃOS GONÇALVES COMÉRCIO E INDÚSTRIA LTDA";"039884";"2010-09-14";;"50,10"
"310200";"Nota Fiscal";"2010";"9";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"34.750.281/0001-11";"SUPERMERCADO SANCHEZ";"007768";"2010-09-17";;"10,00"
"310201";"Cupom Fiscal";"2010";"9";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"11.662.549/0001-68";"DAL BOSCO & DAL BOSCO LTDA";"023086";"2010-09-21";;"67,22"
"297922";"Nota Fiscal";"2010";"9";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.955.814/0001-42";"MS COMÉRCIO DERIVADOS PETRÓLEO";"000.000.569";"2010-09-20";;"2466,20"
"297923";"Nota Fiscal";"2010";"9";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"84.707.538/0001-20";"YURI COMÉRCIO DE COMBUSTÍVEIS LTDA";"000.000.492";"2010-09-20";;"1890,60"
"297924";"Nota Fiscal";"2010";"9";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"84.707.538/0001-20";"YURI COMÉRCIO DE COMBUSTÍVEIS LTDA";"000.001.512";"2010-09-24";;"3537,40"
"297925";"Nota Fiscal";"2010";"9";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"84.707.538/0001-20";"YURI COMÉRCIO DE COMBUSTÍVEIS LTDA";"000.001.516";"2010-09-25";;"234,60"
"300469";"Recibo";"2010";"10";"ACIR GURGACZ";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"004.***.***-63";"GILBERTO PISELO DO NASCIMENTO";"10";"2010-10-12";;"5000,00"
"310207";"Fatura";"2010";"10";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"76.535.764/0001-43";"BRASIL TELECOM S.A.";"96.301-1";"2010-10-14";;"487,11"
"310205";"Nota Fiscal";"2010";"10";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"05.914.650/0001-66";"CENTRAIS ELÉTRICAS DE RONDÔNIA - CERON";"452163-3";"2010-10-08";;"42,26"
"310210";"Nota Fiscal";"2010";"10";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"05.914.650/0001-66";"CENTRAIS ELÉTRICAS DE RONDÔNIA - CERON";"0454206-1";"2010-10-19";;"278,04"
"310204";"Cupom Fiscal";"2010";"10";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"02.389.772/0001-92";"RONDONIA INFORMÁTICA E SERVIÇOS LTDA";"013674";"2010-10-07";;"60,00"
"310203";"Nota Fiscal";"2010";"10";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"34.750.281/0001-11";"SUPERMERCADO SANCHEZ";"007803";"2010-10-05";;"10,00"
"310206";"Cupom Fiscal";"2010";"10";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"11.662.549/0001-68";"DAL BOSCO & DAL BOSCO LTDA";"033215";"2010-10-12";;"126,03"
"310209";"Cupom Fiscal";"2010";"10";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05.916.036/0001-33";"JOSÉ OTONIO LIMA SILVA - POSTO VITORIA 01";"147225";"2010-10-19";;"127,60"
"310208";"Cupom Fiscal";"2010";"10";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09.251.245/0001-66";"MEDALHÃO ALIMENTOS LTDA ME";"006096";"2010-10-15";;"33,21"
"302545";"Nota Fiscal";"2010";"10";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.955.814/0001-42";"MS COMÉRCIO DERIVADOS PETROLEO";"000.000.588";"2010-10-02";;"2509,20"
"302546";"Nota Fiscal";"2010";"10";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.955.814/0001-42";"MS COMÉRCIO DERIVADOS PETROLEO";"000.000.594";"2010-10-05";;"969,00"
"310224";"Recibo";"2010";"11";"ACIR GURGACZ";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"004.***.***-63";"GILBERTO PISELO DO NASCIMENTO";"11";"2010-11-12";;"5000,00"
"310225";"Fatura";"2010";"11";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"76.535.764/0001-43";"BRASIL TELECOM S.A.";"00046331";"2010-11-14";;"798,72"
